event_id,date,time,region,lat,lon,vessel_name,mmsi,imo,ship_type,event_type,risk_score,triggered_rules,nearest_infrastructure,distance_km,sources,confidence,notes
NBGM-20260715-0030,2026-07-15,10:46:06+00:00,Other High North,69.727853,18.653823,WIEANAH,259029890,,cargo,loitering,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.2 km from cable Norway–Svalbard link""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 3.3 hours""}]",Norway–Svalbard link,0.2,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0031,2026-07-15,11:45:56+00:00,Gulf of Finland,60.015453,23.926918,KATI,305167000,9173214,cargo,pipeline_proximity,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""10.0 km from pipeline Balticconnector (Inkoo–Paldiski)""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector (Inkoo–Paldiski),10.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0032,2026-07-15,11:45:56+00:00,Gulf of Finland,60.015453,23.926918,KATI,305167000,9173214,cargo,loitering,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""10.0 km from pipeline Balticconnector (Inkoo–Paldiski)""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector (Inkoo–Paldiski),10.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0033,2026-07-15,11:45:56+00:00,Gulf of Finland,60.015453,23.926918,KATI,305167000,9173214,cargo,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""10.0 km from pipeline Balticconnector (Inkoo–Paldiski)""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector (Inkoo–Paldiski),10.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0034,2026-07-15,11:48:13+00:00,Gotland Area,58.809452,18.529472,SCA OBBOLA,265411000,9087350,cargo,ais_gap,7,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 6.1 hours""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Gotland–mainland Sweden link,124.2,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0035,2026-07-15,11:48:13+00:00,Gotland Area,58.809452,18.529472,SCA OBBOLA,265411000,9087350,cargo,identity_change,7,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 6.1 hours""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Gotland–mainland Sweden link,124.2,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0036,2026-07-15,11:48:13+00:00,Gotland Area,58.809452,18.529472,SCA OBBOLA,265411000,9087350,cargo,sensitive_area_repeat_presence,7,"[{""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 6.1 hours""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Gotland–mainland Sweden link,124.2,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0037,2026-07-15,11:48:11+00:00,Gulf of Finland,60.015543,23.927562,BELTMAR,210641000,1095351,cargo,pipeline_proximity,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""10.0 km from pipeline Balticconnector (Inkoo–Paldiski)""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector (Inkoo–Paldiski),10.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0038,2026-07-15,11:48:11+00:00,Gulf of Finland,60.015543,23.927562,BELTMAR,210641000,1095351,cargo,loitering,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""10.0 km from pipeline Balticconnector (Inkoo–Paldiski)""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector (Inkoo–Paldiski),10.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0039,2026-07-15,11:48:11+00:00,Gulf of Finland,60.015543,23.927562,BELTMAR,210641000,1095351,cargo,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""10.0 km from pipeline Balticconnector (Inkoo–Paldiski)""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector (Inkoo–Paldiski),10.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0040,2026-07-15,11:45:43+00:00,Gulf of Finland,60.161223,24.923927,CARMEL,230955000,5419232,cargo,cable_proximity,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""9.9 km from cable Helsinki–Tallinn telecom corridor""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Helsinki–Tallinn telecom corridor,9.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0041,2026-07-15,11:45:43+00:00,Gulf of Finland,60.161223,24.923927,CARMEL,230955000,5419232,cargo,loitering,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""9.9 km from cable Helsinki–Tallinn telecom corridor""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Helsinki–Tallinn telecom corridor,9.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0042,2026-07-15,11:45:43+00:00,Gulf of Finland,60.161223,24.923927,CARMEL,230955000,5419232,cargo,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""9.9 km from cable Helsinki–Tallinn telecom corridor""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Helsinki–Tallinn telecom corridor,9.9,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0043,2026-07-15,11:45:45+00:00,Gulf of Finland,59.934117,28.651317,OSANA,667002072,9394935,tanker,ais_gap,6,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 22.5 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Helsinki–Tallinn telecom corridor,217.8,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0044,2026-07-15,11:45:45+00:00,Gulf of Finland,59.934117,28.651317,OSANA,667002072,9394935,tanker,sensitive_area_repeat_presence,6,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 22.5 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Helsinki–Tallinn telecom corridor,217.8,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0045,2026-07-15,11:45:48+00:00,Gulf of Finland,60.002017,29.708747,ALLEK,273359290,9400253,tug,ais_gap,5,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 22.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Helsinki–Tallinn telecom corridor,275.5,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0046,2026-07-15,11:45:48+00:00,Gulf of Finland,60.002017,29.708747,ALLEK,273359290,9400253,tug,sensitive_area_repeat_presence,5,"[{""rule_id"": ""ais_gap_18h"", ""points"": 4, ""evidence"": ""AIS reporting gap of 22.0 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Helsinki–Tallinn telecom corridor,275.5,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0047,2026-07-15,11:45:34+00:00,Svalbard Approaches,78.229647,15.659182,NORSEL,258430000,,tanker,cable_proximity,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from cable Norway–Svalbard link""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Norway–Svalbard link,1.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0048,2026-07-15,11:45:34+00:00,Svalbard Approaches,78.229647,15.659182,NORSEL,258430000,,tanker,loitering,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from cable Norway–Svalbard link""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Norway–Svalbard link,1.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0049,2026-07-15,11:45:34+00:00,Svalbard Approaches,78.229647,15.659182,NORSEL,258430000,,tanker,sensitive_area_repeat_presence,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.1 km from cable Norway–Svalbard link""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Norway–Svalbard link,1.1,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0050,2026-07-15,11:48:17+00:00,Svalbard Approaches,78.228357,15.60076,LONGYEAR 2,258301500,,service,cable_proximity,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.5 km from cable Norway–Svalbard link""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Norway–Svalbard link,1.5,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0051,2026-07-15,11:48:17+00:00,Svalbard Approaches,78.228357,15.60076,LONGYEAR 2,258301500,,service,loitering,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.5 km from cable Norway–Svalbard link""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Norway–Svalbard link,1.5,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0052,2026-07-15,11:48:17+00:00,Svalbard Approaches,78.228357,15.60076,LONGYEAR 2,258301500,,service,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.5 km from cable Norway–Svalbard link""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Norway–Svalbard link,1.5,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260714-0001,2026-07-14,17:06:56+00:00,Barents Sea North,70.994193,28.177412,SKARVEN,258000520,,unknown,identity_change,2,"[{""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}]",Norway–Svalbard link,376.0,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0053,2026-07-15,11:47:54+00:00,Other High North,69.672617,18.977203,FRISK,257855800,,unknown,identity_change,3,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.6 km from cable Norway–Svalbard link""}, {""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}]",Norway–Svalbard link,2.6,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0054,2026-07-15,11:45:57+00:00,Svalbard Approaches,78.227975,15.610177,ADVENT SUPPLIER,258008340,,service,cable_proximity,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.3 km from cable Norway–Svalbard link""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Norway–Svalbard link,1.3,barentswatch,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0055,2026-07-15,11:45:57+00:00,Svalbard Approaches,78.227975,15.610177,ADVENT SUPPLIER,258008340,,service,loitering,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.3 km from cable Norway–Svalbard link""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Norway–Svalbard link,1.3,barentswatch,low,Automated research lead for human review; not a confirmed incident.
